epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,7305.33,2.45605,2.09788,1.29536,0.32996,0.35936,0.27407,0.08696,2.18211,6.92234,1.19943,0.00929215,0.00929215,0.00929215
145,7357.11,2.45519,2.0935,1.29694,0.33438,0.35697,0.27399,0.08684,2.18165,6.59314,1.19966,0.0092872,0.0092872,0.0092872
146,7408.83,2.46252,2.09924,1.2976,0.33384,0.35933,0.27407,0.08606,2.17883,6.60395,1.19944,0.00928225,0.00928225,0.00928225
147,7459.92,2.45195,2.09309,1.29566,0.33295,0.36307,0.27242,0.0856,2.17853,6.55533,1.19603,0.0092773,0.0092773,0.0092773
148,7511.06,2.46297,2.09895,1.29239,0.3322,0.36162,0.27005,0.08553,2.17822,6.21103,1.19412,0.00927235,0.00927235,0.00927235
149,7561.66,2.44863,2.08983,1.29221,0.33662,0.36157,0.273,0.08588,2.17691,6.33711,1.19467,0.0092674,0.0092674,0.0092674
150,7612.69,2.44733,2.07167,1.29797,0.33519,0.36199,0.27423,0.08637,2.1753,6.30757,1.19578,0.00926245,0.00926245,0.00926245
151,7664.6,2.44492,2.07325,1.28858,0.32761,0.36418,0.26992,0.08511,2.17422,6.44957,1.19537,0.0092575,0.0092575,0.0092575
152,7716.62,2.44174,2.07859,1.29737,0.33426,0.36347,0.27563,0.08759,2.17265,6.22654,1.19451,0.00925255,0.00925255,0.00925255
153,7768.43,2.44236,2.07355,1.30051,0.33733,0.36648,0.27602,0.08849,2.17088,6.02191,1.19503,0.0092476,0.0092476,0.0092476
154,7820.16,2.45206,2.06683,1.2903,0.33519,0.37038,0.27771,0.08931,2.17109,6.30784,1.1957,0.00924265,0.00924265,0.00924265
155,7872.54,2.44436,2.08417,1.3053,0.33442,0.37101,0.27486,0.0875,2.17242,6.13917,1.19662,0.0092377,0.0092377,0.0092377
156,7924.13,2.43616,2.08083,1.30037,0.33773,0.36887,0.27729,0.08945,2.17295,6.24507,1.19683,0.00923275,0.00923275,0.00923275
157,7975.3,2.43211,2.05749,1.28399,0.3402,0.3689,0.27951,0.08956,2.17111,6.38986,1.19363,0.0092278,0.0092278,0.0092278
158,8026.63,2.43209,2.07152,1.2833,0.34163,0.36956,0.28599,0.0917,2.16776,6.33492,1.19137,0.00922285,0.00922285,0.00922285
159,8077.66,2.43076,2.06158,1.29455,0.34246,0.37088,0.28472,0.09123,2.16523,6.4334,1.19091,0.0092179,0.0092179,0.0092179
160,8128.84,2.43885,2.07507,1.28833,0.34214,0.37462,0.28353,0.09031,2.1636,6.4559,1.18924,0.00921295,0.00921295,0.00921295
161,8180.54,2.43344,2.06462,1.28865,0.34249,0.37502,0.28598,0.09102,2.16364,6.55112,1.18888,0.009208,0.009208,0.009208
162,8231.3,2.42427,2.05217,1.28501,0.34445,0.37215,0.28535,0.09099,2.16091,6.57161,1.18945,0.00920305,0.00920305,0.00920305
163,8283.15,2.42981,2.06798,1.29284,0.34974,0.37086,0.29067,0.09272,2.15783,6.56551,1.18765,0.0091981,0.0091981,0.0091981
164,8334.17,2.42962,2.06688,1.29113,0.34658,0.37228,0.28837,0.09202,2.15497,6.28078,1.18586,0.00919315,0.00919315,0.00919315
165,8385.12,2.43877,2.06705,1.29592,0.34618,0.37257,0.28742,0.09168,2.15613,6.22708,1.18727,0.0091882,0.0091882,0.0091882
166,8438.11,2.42646,2.0491,1.2931,0.351,0.37378,0.28986,0.09285,2.15245,6.16065,1.18634,0.00918325,0.00918325,0.00918325
167,8490,2.43496,2.05403,1.28362,0.35198,0.37565,0.29202,0.09321,2.15107,6.37243,1.18578,0.0091783,0.0091783,0.0091783
168,8540.98,2.43026,2.03954,1.28266,0.35355,0.37737,0.29282,0.09391,2.15001,6.3959,1.18565,0.00917335,0.00917335,0.00917335
169,8592.54,2.42891,2.04883,1.28053,0.35202,0.37963,0.29146,0.09341,2.14917,6.26783,1.18514,0.0091684,0.0091684,0.0091684
170,8642.98,2.42303,2.03971,1.28413,0.3513,0.37766,0.29074,0.09378,2.14917,6.27972,1.18517,0.00916345,0.00916345,0.00916345
171,8692.91,2.42207,2.03598,1.28272,0.35354,0.37911,0.29474,0.09509,2.14914,6.40402,1.18495,0.0091585,0.0091585,0.0091585
172,8742.35,2.43183,2.04819,1.28168,0.35532,0.38095,0.29881,0.0963,2.14787,6.40566,1.1848,0.00915355,0.00915355,0.00915355
173,8792.04,2.433,2.0394,1.28849,0.3551,0.38407,0.29901,0.09608,2.14712,6.44053,1.18433,0.0091486,0.0091486,0.0091486
174,8841.24,2.42122,2.02751,1.28009,0.35672,0.38145,0.29997,0.09697,2.14706,6.56221,1.18368,0.00914365,0.00914365,0.00914365
175,8891.05,2.42782,2.04266,1.27966,0.35649,0.37995,0.30039,0.09725,2.14532,6.37131,1.18274,0.0091387,0.0091387,0.0091387
176,8942.18,2.42237,2.03185,1.28119,0.35821,0.38153,0.30291,0.09805,2.14478,6.42752,1.18272,0.00913375,0.00913375,0.00913375
177,8993.36,2.41472,2.03186,1.28742,0.35889,0.38449,0.30577,0.09902,2.14296,6.49713,1.18213,0.0091288,0.0091288,0.0091288
178,9044.4,2.41386,2.02605,1.28652,0.35794,0.38589,0.3053,0.09905,2.14153,6.49764,1.18085,0.00912385,0.00912385,0.00912385
179,9094.33,2.41704,2.02968,1.28497,0.36299,0.38309,0.30885,0.10054,2.13982,6.49409,1.18075,0.0091189,0.0091189,0.0091189
